N	OP_P_T	T_B	TIME_DEVICE	TIME_HOST	TIME_onDEV
16384	48	128	3.018379e-04	2.098083e-05	2.408028e-05
16384	48	256	2.870560e-04	2.193451e-05	2.503395e-05
16384	48	512	2.889633e-04	2.098083e-05	2.288818e-05
16384	48	1024	2.911091e-04	2.193451e-05	2.384186e-05
16384	49	64	2.880096e-04	2.098083e-05	2.503395e-05
16384	49	128	3.030300e-04	2.098083e-05	2.408028e-05
16384	49	256	2.899170e-04	2.098083e-05	2.503395e-05
16384	49	512	3.070831e-04	2.098083e-05	2.384186e-05
16384	49	1024	3.027916e-04	2.193451e-05	2.408028e-05
32768	1	64	3.859997e-04	4.291534e-05	2.598763e-05
32768	1	128	3.919601e-04	4.291534e-05	2.789497e-05
32768	1	256	3.740788e-04	4.291534e-05	2.789497e-05
32768	1	512	3.941059e-04	4.291534e-05	2.694130e-05
32768	1	1024	3.831387e-04	4.291534e-05	2.717972e-05
32768	2	64	3.728867e-04	4.291534e-05	2.694130e-05
32768	2	128	3.910065e-04	4.291534e-05	2.694130e-05
32768	2	256	3.850460e-04	4.291534e-05	2.789497e-05
32768	2	512	3.728867e-04	4.291534e-05	2.789497e-05
32768	2	1024	3.881454e-04	4.291534e-05	2.789497e-05
32768	3	64	3.740788e-04	4.291534e-05	2.789497e-05
32768	3	128	3.850460e-04	4.291534e-05	2.813339e-05
32768	3	256	3.719330e-04	4.291534e-05	2.789497e-05
32768	3	512	3.838539e-04	4.410744e-05	2.789497e-05
32768	3	1024	3.788471e-04	4.291534e-05	2.694130e-05
32768	4	64	3.728867e-04	4.291534e-05	2.789497e-05
32768	4	128	3.719330e-04	4.291534e-05	2.789497e-05
32768	4	256	3.998280e-04	4.291534e-05	2.789497e-05
32768	4	512	3.731251e-04	4.291534e-05	2.789497e-05
32768	4	1024	3.709793e-04	4.291534e-05	2.694130e-05
32768	5	64	3.688335e-04	4.291534e-05	2.694130e-05
32768	5	128	3.731251e-04	4.291534e-05	2.789497e-05
32768	5	256	3.740788e-04	4.291534e-05	2.789497e-05
32768	5	512	3.719330e-04	4.291534e-05	2.789497e-05
32768	5	1024	3.728867e-04	4.291534e-05	2.813339e-05
32768	6	64	3.719330e-04	4.291534e-05	2.694130e-05
32768	6	128	3.769398e-04	4.291534e-05	2.789497e-05
32768	6	256	3.862381e-04	4.291534e-05	2.789497e-05
32768	6	512	3.750324e-04	4.291534e-05	2.813339e-05
32768	6	1024	3.728867e-04	4.291534e-05	2.884865e-05
32768	7	64	3.778934e-04	4.291534e-05	2.789497e-05
32768	7	128	3.750324e-04	4.291534e-05	2.789497e-05
32768	7	256	3.740788e-04	4.291534e-05	2.813339e-05
32768	7	512	3.750324e-04	4.291534e-05	2.813339e-05
32768	7	1024	3.738403e-04	4.291534e-05	2.813339e-05
32768	8	64	3.800392e-04	4.291534e-05	2.789497e-05
32768	8	128	3.731251e-04	4.291534e-05	2.694130e-05
32768	8	256	3.712177e-04	4.291534e-05	2.789497e-05
32768	8	512	3.738403e-04	4.291534e-05	2.789497e-05
32768	8	1024	3.731251e-04	4.291534e-05	2.789497e-05
32768	9	64	3.740788e-04	4.291534e-05	2.789497e-05
32768	9	128	3.719330e-04	4.291534e-05	2.789497e-05
32768	9	256	3.759861e-04	4.291534e-05	2.789497e-05
32768	9	512	3.740788e-04	4.291534e-05	2.694130e-05
32768	9	1024	3.750324e-04	4.291534e-05	2.694130e-05
32768	10	64	3.750324e-04	4.291534e-05	2.694130e-05
32768	10	128	3.719330e-04	4.291534e-05	2.789497e-05
32768	10	256	3.809929e-04	4.291534e-05	2.789497e-05
32768	10	512	3.850460e-04	4.291534e-05	2.813339e-05
32768	10	1024	3.731251e-04	4.315376e-05	2.789497e-05
32768	11	64	3.879070e-04	4.291534e-05	2.789497e-05
32768	11	128	3.790855e-04	4.291534e-05	2.789497e-05
32768	11	256	3.731251e-04	4.291534e-05	2.789497e-05
32768	11	512	3.759861e-04	4.291534e-05	2.789497e-05
32768	11	1024	3.960133e-04	4.291534e-05	2.789497e-05
32768	12	64	3.800392e-04	4.291534e-05	2.789497e-05
32768	12	128	3.719330e-04	4.291534e-05	2.813339e-05
32768	12	256	3.740788e-04	4.291534e-05	2.789497e-05
32768	12	512	3.910065e-04	4.291534e-05	2.598763e-05
32768	12	1024	3.750324e-04	4.291534e-05	2.813339e-05
32768	13	64	3.929138e-04	4.291534e-05	2.908707e-05
32768	13	128	3.740788e-04	4.291534e-05	2.789497e-05
32768	13	256	3.948212e-04	4.291534e-05	2.789497e-05
32768	13	512	3.738403e-04	4.291534e-05	2.789497e-05
32768	13	1024	3.759861e-04	4.291534e-05	2.789497e-05
32768	14	64	3.747940e-04	4.291534e-05	2.813339e-05
32768	14	128	3.759861e-04	4.291534e-05	2.789497e-05
32768	14	256	3.829002e-04	4.315376e-05	2.789497e-05
32768	14	512	3.890991e-04	4.291534e-05	2.789497e-05
32768	14	1024	3.759861e-04	4.291534e-05	2.789497e-05
32768	15	64	3.900528e-04	4.315376e-05	2.789497e-05
32768	15	128	3.921986e-04	4.291534e-05	2.694130e-05
32768	15	256	3.938675e-04	4.291534e-05	2.908707e-05
32768	15	512	3.919601e-04	4.291534e-05	2.789497e-05
32768	15	1024	3.910065e-04	4.291534e-05	2.789497e-05
32768	16	64	3.859997e-04	4.291534e-05	2.813339e-05
32768	16	128	4.029274e-04	4.291534e-05	2.789497e-05
32768	16	256	3.960133e-04	4.291534e-05	2.694130e-05
32768	16	512	3.788471e-04	4.291534e-05	2.789497e-05
32768	16	1024	3.800392e-04	4.291534e-05	2.789497e-05
32768	17	64	3.919601e-04	4.291534e-05	2.789497e-05
32768	17	128	3.788471e-04	4.291534e-05	2.789497e-05
32768	17	256	3.929138e-04	4.291534e-05	2.813339e-05
32768	17	512	3.921986e-04	4.291534e-05	2.694130e-05
32768	17	1024	3.790855e-04	4.291534e-05	2.884865e-05
32768	18	64	3.972054e-04	4.315376e-05	2.789497e-05
32768	18	128	3.890991e-04	4.291534e-05	2.789497e-05
32768	18	256	3.919601e-04	4.291534e-05	2.789497e-05
32768	18	512	3.900528e-04	4.291534e-05	2.789497e-05
32768	18	1024	3.788471e-04	4.291534e-05	2.813339e-05
32768	19	64	3.938675e-04	4.291534e-05	2.813339e-05
32768	19	128	3.910065e-04	4.291534e-05	2.789497e-05
32768	19	256	3.798008e-04	4.291534e-05	2.789497e-05
32768	19	512	3.790855e-04	4.291534e-05	2.789497e-05
32768	19	1024	3.960133e-04	4.291534e-05	2.789497e-05
32768	20	64	3.788471e-04	4.291534e-05	2.813339e-05
32768	20	128	3.919601e-04	4.291534e-05	2.694130e-05
32768	20	256	3.929138e-04	4.291534e-05	2.789497e-05
32768	20	512	3.790855e-04	4.291534e-05	2.789497e-05
32768	20	1024	3.790855e-04	4.291534e-05	2.789497e-05
32768	21	64	3.919601e-04	4.291534e-05	2.813339e-05
32768	21	128	3.800392e-04	4.291534e-05	2.813339e-05
32768	21	256	3.931522e-04	4.291534e-05	2.789497e-05
32768	21	512	3.788471e-04	4.291534e-05	2.789497e-05
32768	21	1024	3.778934e-04	4.291534e-05	2.789497e-05
32768	22	64	3.781319e-04	4.291534e-05	2.789497e-05
32768	22	128	3.938675e-04	4.291534e-05	2.789497e-05
32768	22	256	3.910065e-04	4.291534e-05	2.694130e-05
32768	22	512	3.869534e-04	4.291534e-05	2.908707e-05
32768	22	1024	4.141331e-04	4.386902e-05	2.884865e-05
32768	23	64	3.979206e-04	4.291534e-05	2.789497e-05
32768	23	128	3.890991e-04	4.291534e-05	2.813339e-05
32768	23	256	3.781319e-04	4.291534e-05	2.789497e-05
32768	23	512	3.778934e-04	4.315376e-05	2.789497e-05
32768	23	1024	3.969669e-04	4.291534e-05	2.789497e-05
32768	24	64	3.931522e-04	4.291534e-05	2.694130e-05
32768	24	128	3.800392e-04	4.291534e-05	2.789497e-05
32768	24	256	3.769398e-04	4.291534e-05	2.789497e-05
32768	24	512	3.881454e-04	4.291534e-05	2.789497e-05
32768	24	1024	3.900528e-04	4.291534e-05	2.908707e-05
32768	25	64	3.771782e-04	4.291534e-05	2.789497e-05
32768	25	128	3.781319e-04	4.291534e-05	2.717972e-05
32768	25	256	3.919601e-04	4.291534e-05	2.789497e-05
32768	25	512	3.778934e-04	4.291534e-05	2.789497e-05
32768	25	1024	4.019737e-04	4.291534e-05	2.789497e-05
32768	26	64	3.788471e-04	4.291534e-05	2.813339e-05
32768	26	128	4.050732e-04	4.291534e-05	2.717972e-05
32768	26	256	3.788471e-04	4.291534e-05	2.789497e-05
32768	26	512	3.879070e-04	4.291534e-05	2.694130e-05
32768	26	1024	3.781319e-04	4.291534e-05	2.717972e-05
32768	27	64	3.988743e-04	4.291534e-05	2.789497e-05
32768	27	128	3.900528e-04	4.291534e-05	2.789497e-05
32768	27	256	3.910065e-04	4.291534e-05	2.789497e-05
32768	27	512	4.000664e-04	4.291534e-05	2.789497e-05
32768	27	1024	3.910065e-04	4.291534e-05	2.789497e-05
32768	28	64	3.910065e-04	4.291534e-05	2.813339e-05
32768	28	128	3.991127e-04	4.291534e-05	2.789497e-05
32768	28	256	3.910065e-04	4.291534e-05	2.789497e-05
32768	28	512	3.781319e-04	4.291534e-05	2.813339e-05
32768	28	1024	4.031658e-04	4.291534e-05	2.789497e-05
32768	29	64	3.969669e-04	4.315376e-05	2.789497e-05
32768	29	128	3.979206e-04	4.291534e-05	2.789497e-05
32768	29	256	4.041195e-04	4.291534e-05	2.789497e-05
32768	29	512	3.950596e-04	4.291534e-05	2.717972e-05
32768	29	1024	4.048347e-04	4.291534e-05	2.789497e-05
32768	30	64	3.781319e-04	4.291534e-05	2.789497e-05
32768	30	128	3.981590e-04	4.291534e-05	2.789497e-05
32768	30	256	3.850460e-04	4.291534e-05	2.789497e-05
32768	30	512	3.790855e-04	4.291534e-05	2.789497e-05
32768	30	1024	3.979206e-04	4.291534e-05	2.789497e-05
32768	31	64	3.991127e-04	4.291534e-05	2.813339e-05
32768	31	128	3.869534e-04	4.291534e-05	2.813339e-05
32768	31	256	3.769398e-04	4.291534e-05	2.717972e-05
32768	31	512	4.060268e-04	4.291534e-05	2.789497e-05
32768	31	1024	3.998280e-04	4.315376e-05	2.789497e-05
32768	32	64	4.079342e-04	4.291534e-05	2.789497e-05
32768	32	128	4.079342e-04	4.315376e-05	2.789497e-05
32768	32	256	3.888607e-04	4.291534e-05	2.789497e-05
32768	32	512	3.921986e-04	4.291534e-05	2.789497e-05
32768	32	1024	4.038811e-04	4.291534e-05	2.884865e-05
32768	33	64	3.948212e-04	4.291534e-05	2.789497e-05
32768	33	128	4.019737e-04	4.315376e-05	2.789497e-05
32768	33	256	4.081726e-04	4.291534e-05	2.789497e-05
32768	33	512	4.057884e-04	4.291534e-05	2.789497e-05
32768	33	1024	4.069805e-04	4.291534e-05	2.694130e-05
32768	34	64	3.991127e-04	4.291534e-05	2.789497e-05
32768	34	128	4.081726e-04	4.291534e-05	2.789497e-05
32768	34	256	3.890991e-04	4.291534e-05	2.789497e-05
32768	34	512	4.198551e-04	4.291534e-05	2.789497e-05
32768	34	1024	4.150867e-04	4.291534e-05	2.789497e-05
32768	35	64	3.988743e-04	4.291534e-05	2.694130e-05
32768	35	128	4.091263e-04	4.315376e-05	2.789497e-05
32768	35	256	4.098415e-04	4.410744e-05	2.717972e-05
32768	35	512	4.050732e-04	4.291534e-05	2.813339e-05
32768	35	1024	4.122257e-04	4.315376e-05	2.884865e-05
32768	36	64	4.010201e-04	4.291534e-05	2.789497e-05
32768	36	128	4.110336e-04	4.291534e-05	2.789497e-05
32768	36	256	4.098415e-04	4.291534e-05	2.789497e-05
32768	36	512	4.088879e-04	4.291534e-05	2.717972e-05
32768	36	1024	4.131794e-04	4.291534e-05	2.789497e-05
32768	37	64	3.931522e-04	4.291534e-05	2.789497e-05
32768	37	128	4.119873e-04	4.291534e-05	2.789497e-05
32768	37	256	4.069805e-04	4.291534e-05	2.694130e-05
32768	37	512	4.050732e-04	4.291534e-05	2.789497e-05
32768	37	1024	4.029274e-04	4.291534e-05	2.813339e-05
32768	38	64	4.081726e-04	4.291534e-05	2.789497e-05
32768	38	128	3.991127e-04	4.291534e-05	2.789497e-05
32768	38	256	4.110336e-04	4.291534e-05	2.789497e-05
32768	38	512	4.119873e-04	4.291534e-05	2.789497e-05
32768	38	1024	4.041195e-04	4.291534e-05	2.789497e-05
32768	39	64	4.060268e-04	4.291534e-05	2.789497e-05
32768	39	128	4.141331e-04	4.291534e-05	2.789497e-05
32768	39	256	4.088879e-04	4.315376e-05	2.789497e-05
32768	39	512	4.069805e-04	4.291534e-05	2.813339e-05
32768	39	1024	3.950596e-04	4.291534e-05	2.813339e-05
32768	40	64	4.150867e-04	4.291534e-05	2.813339e-05
32768	40	128	4.060268e-04	4.291534e-05	2.789497e-05
32768	40	256	3.969669e-04	4.291534e-05	2.789497e-05
32768	40	512	3.981590e-04	4.291534e-05	2.789497e-05
32768	40	1024	4.091263e-04	4.291534e-05	2.789497e-05
32768	41	64	4.048347e-04	4.291534e-05	2.813339e-05
32768	41	128	4.091263e-04	4.291534e-05	2.813339e-05
32768	41	256	4.119873e-04	4.291534e-05	2.789497e-05
32768	41	512	4.041195e-04	4.291534e-05	2.908707e-05
32768	41	1024	4.079342e-04	4.291534e-05	2.813339e-05
32768	42	64	4.110336e-04	4.291534e-05	2.789497e-05
32768	42	128	4.138947e-04	4.386902e-05	2.789497e-05
32768	42	256	4.141331e-04	4.291534e-05	2.789497e-05
32768	42	512	4.110336e-04	4.291534e-05	2.789497e-05
32768	42	1024	4.069805e-04	4.291534e-05	2.789497e-05
32768	43	64	4.119873e-04	4.291534e-05	2.789497e-05
32768	43	128	4.098415e-04	4.291534e-05	2.813339e-05
32768	43	256	4.129410e-04	4.291534e-05	2.694130e-05
32768	43	512	4.038811e-04	4.291534e-05	2.789497e-05
32768	43	1024	4.060268e-04	4.291534e-05	2.717972e-05
32768	44	64	4.050732e-04	4.291534e-05	2.789497e-05
32768	44	128	4.069805e-04	4.291534e-05	2.789497e-05
32768	44	256	4.060268e-04	4.291534e-05	2.789497e-05
32768	44	512	4.010201e-04	4.291534e-05	2.694130e-05
32768	44	1024	3.969669e-04	4.291534e-05	2.789497e-05
32768	45	64	4.029274e-04	4.291534e-05	2.789497e-05
32768	45	128	3.979206e-04	4.291534e-05	2.789497e-05
32768	45	256	4.122257e-04	4.291534e-05	2.789497e-05
32768	45	512	4.131794e-04	4.291534e-05	2.789497e-05
32768	45	1024	3.879070e-04	4.315376e-05	2.789497e-05
32768	46	64	4.038811e-04	4.291534e-05	2.789497e-05
32768	46	128	4.191399e-04	4.291534e-05	2.789497e-05
32768	46	256	4.019737e-04	4.291534e-05	2.813339e-05
32768	46	512	4.160404e-04	4.291534e-05	2.789497e-05
32768	46	1024	4.079342e-04	4.291534e-05	2.789497e-05
32768	47	64	4.019737e-04	4.291534e-05	2.813339e-05
32768	47	128	4.019737e-04	4.291534e-05	2.813339e-05
32768	47	256	4.038811e-04	4.291534e-05	2.789497e-05
32768	47	512	3.979206e-04	4.291534e-05	2.717972e-05
32768	47	1024	4.010201e-04	4.291534e-05	2.789497e-05
32768	48	64	4.200935e-04	4.291534e-05	2.813339e-05
32768	48	128	4.069805e-04	4.291534e-05	2.789497e-05
32768	48	256	4.088879e-04	4.291534e-05	2.789497e-05
32768	48	512	4.010201e-04	4.291534e-05	2.789497e-05
32768	48	1024	4.098415e-04	4.291534e-05	2.789497e-05
32768	49	64	4.179478e-04	4.291534e-05	2.813339e-05
32768	49	128	4.007816e-04	4.291534e-05	2.789497e-05
32768	49	256	3.991127e-04	4.291534e-05	2.789497e-05
32768	49	512	4.119873e-04	4.291534e-05	2.884865e-05
32768	49	1024	4.060268e-04	4.291534e-05	2.789497e-05
65536	1	64	6.060600e-04	8.583069e-05	3.409386e-05
65536	1	128	5.879402e-04	8.606911e-05	3.504753e-05
65536	1	256	5.779266e-04	9.489059e-05	3.504753e-05
65536	1	512	5.931854e-04	8.583069e-05	3.480911e-05
65536	1	1024	5.919933e-04	8.487701e-05	3.480911e-05
65536	2	64	5.829334e-04	8.583069e-05	3.409386e-05
65536	2	128	5.848408e-04	8.583069e-05	3.409386e-05
65536	2	256	5.800724e-04	8.487701e-05	3.480911e-05
65536	2	512	5.900860e-04	8.606911e-05	3.480911e-05
65536	2	1024	5.970001e-04	8.487701e-05	3.504753e-05
65536	3	64	5.850792e-04	8.583069e-05	3.385544e-05
65536	3	128	5.960464e-04	8.511543e-05	3.600121e-05
65536	3	256	5.872250e-04	8.511543e-05	3.480911e-05
65536	3	512	5.929470e-04	8.583069e-05	3.480911e-05
65536	3	1024	5.831718e-04	8.702278e-05	3.385544e-05
65536	4	64	5.888939e-04	8.511543e-05	3.409386e-05
65536	4	128	5.948544e-04	8.511543e-05	3.504753e-05
65536	4	256	6.079674e-04	8.511543e-05	3.504753e-05
65536	4	512	5.979538e-04	8.583069e-05	3.504753e-05
65536	4	1024	6.000996e-04	8.487701e-05	3.504753e-05
65536	5	64	5.800724e-04	8.606911e-05	3.409386e-05
65536	5	128	5.929470e-04	8.487701e-05	3.504753e-05
65536	5	256	5.979538e-04	8.487701e-05	3.409386e-05
65536	5	512	5.750656e-04	8.583069e-05	3.480911e-05
65536	5	1024	5.860329e-04	8.583069e-05	3.480911e-05
65536	6	64	6.010532e-04	8.511543e-05	3.480911e-05
65536	6	128	5.941391e-04	8.487701e-05	3.504753e-05
65536	6	256	5.970001e-04	8.511543e-05	3.409386e-05
65536	6	512	6.098747e-04	8.487701e-05	3.504753e-05
65536	6	1024	5.750656e-04	8.606911e-05	3.504753e-05
65536	7	64	5.910397e-04	8.487701e-05	3.480911e-05
65536	7	128	5.700588e-04	8.583069e-05	3.504753e-05
65536	7	256	5.788803e-04	8.583069e-05	3.480911e-05
65536	7	512	5.800724e-04	8.606911e-05	3.504753e-05
65536	7	1024	5.829334e-04	8.511543e-05	3.504753e-05
65536	8	64	5.660057e-04	8.487701e-05	3.504753e-05
65536	8	128	6.010532e-04	8.583069e-05	3.480911e-05
65536	8	256	5.650520e-04	8.487701e-05	3.480911e-05
65536	8	512	5.660057e-04	8.511543e-05	3.480911e-05
65536	8	1024	5.710125e-04	8.487701e-05	3.504753e-05
65536	9	64	5.910397e-04	8.487701e-05	3.480911e-05
65536	9	128	5.919933e-04	8.487701e-05	3.480911e-05
65536	9	256	5.998611e-04	8.511543e-05	3.290176e-05
65536	9	512	5.891323e-04	8.487701e-05	3.504753e-05
65536	9	1024	5.888939e-04	8.487701e-05	3.504753e-05
65536	10	64	5.829334e-04	8.511543e-05	3.504753e-05
65536	10	128	5.860329e-04	8.583069e-05	3.504753e-05
65536	10	256	5.848408e-04	8.606911e-05	3.409386e-05
65536	10	512	5.819798e-04	8.583069e-05	3.504753e-05
65536	10	1024	5.772114e-04	8.583069e-05	3.480911e-05
65536	11	64	5.729198e-04	8.487701e-05	3.504753e-05
65536	11	128	5.531311e-04	8.487701e-05	3.480911e-05
65536	11	256	6.010532e-04	8.511543e-05	3.385544e-05
65536	11	512	5.779266e-04	8.487701e-05	3.385544e-05
65536	11	1024	5.769730e-04	8.487701e-05	3.480911e-05
65536	12	64	5.729198e-04	8.583069e-05	3.409386e-05
65536	12	128	5.738735e-04	8.606911e-05	3.504753e-05
65536	12	256	5.619526e-04	8.511543e-05	3.480911e-05
65536	12	512	5.788803e-04	8.511543e-05	3.480911e-05
65536	12	1024	5.769730e-04	8.606911e-05	3.504753e-05
65536	13	64	5.769730e-04	8.511543e-05	3.504753e-05
65536	13	128	5.710125e-04	9.608269e-05	3.409386e-05
65536	13	256	5.898476e-04	8.487701e-05	3.504753e-05
65536	13	512	5.779266e-04	8.511543e-05	3.385544e-05
65536	13	1024	5.831718e-04	8.487701e-05	3.504753e-05
65536	14	64	5.810261e-04	8.511543e-05	3.480911e-05
65536	14	128	5.929470e-04	8.583069e-05	3.480911e-05
65536	14	256	5.970001e-04	8.487701e-05	3.385544e-05
65536	14	512	5.719662e-04	9.608269e-05	3.576279e-05
65536	14	1024	5.910397e-04	8.511543e-05	3.480911e-05
65536	15	64	5.850792e-04	8.487701e-05	3.480911e-05
65536	15	128	5.819798e-04	8.511543e-05	3.504753e-05
65536	15	256	5.948544e-04	8.487701e-05	3.504753e-05
65536	15	512	5.700588e-04	8.487701e-05	3.480911e-05
65536	15	1024	5.791187e-04	8.583069e-05	3.504753e-05
65536	16	64	5.948544e-04	8.511543e-05	3.480911e-05
65536	16	128	5.888939e-04	8.511543e-05	3.385544e-05
65536	16	256	5.750656e-04	8.511543e-05	3.480911e-05
65536	16	512	5.850792e-04	8.511543e-05	3.480911e-05
65536	16	1024	5.729198e-04	8.511543e-05	3.504753e-05
65536	17	64	5.722046e-04	8.487701e-05	3.409386e-05
65536	17	128	5.910397e-04	8.487701e-05	3.504753e-05
65536	17	256	5.807877e-04	8.583069e-05	3.504753e-05
65536	17	512	6.000996e-04	8.487701e-05	3.504753e-05
65536	17	1024	5.910397e-04	8.487701e-05	3.504753e-05
65536	18	64	5.869865e-04	8.487701e-05	3.504753e-05
65536	18	128	5.710125e-04	8.583069e-05	3.504753e-05
65536	18	256	5.710125e-04	8.583069e-05	3.504753e-05
65536	18	512	6.020069e-04	8.511543e-05	3.504753e-05
65536	18	1024	5.741119e-04	8.487701e-05	3.504753e-05
65536	19	64	5.929470e-04	8.583069e-05	3.504753e-05
65536	19	128	5.741119e-04	8.487701e-05	3.385544e-05
65536	19	256	5.950928e-04	8.583069e-05	3.504753e-05
65536	19	512	5.688667e-04	8.487701e-05	3.504753e-05
65536	19	1024	5.760193e-04	8.487701e-05	3.504753e-05
65536	20	64	5.900860e-04	8.511543e-05	3.480911e-05
65536	20	128	5.807877e-04	8.487701e-05	3.504753e-05
65536	20	256	6.129742e-04	8.487701e-05	3.504753e-05
65536	20	512	6.010532e-04	8.487701e-05	3.504753e-05
65536	20	1024	5.979538e-04	8.511543e-05	3.504753e-05
65536	21	64	6.039143e-04	8.487701e-05	3.504753e-05
65536	21	128	5.848408e-04	8.606911e-05	3.385544e-05
65536	21	256	5.738735e-04	8.606911e-05	3.504753e-05
65536	21	512	5.919933e-04	8.606911e-05	3.480911e-05
65536	21	1024	5.650520e-04	8.487701e-05	3.600121e-05
65536	22	64	5.869865e-04	8.583069e-05	3.480911e-05
65536	22	128	5.929470e-04	8.583069e-05	3.409386e-05
65536	22	256	6.089211e-04	8.511543e-05	3.480911e-05
65536	22	512	5.700588e-04	8.797646e-05	3.480911e-05
65536	22	1024	5.660057e-04	8.487701e-05	3.409386e-05
65536	23	64	5.929470e-04	8.487701e-05	3.480911e-05
65536	23	128	5.898476e-04	8.487701e-05	3.504753e-05
65536	23	256	6.000996e-04	8.487701e-05	3.480911e-05
65536	23	512	5.810261e-04	8.487701e-05	3.480911e-05
65536	23	1024	5.888939e-04	8.511543e-05	3.504753e-05
65536	24	64	5.841255e-04	8.487701e-05	3.409386e-05
65536	24	128	5.869865e-04	8.583069e-05	3.480911e-05
65536	24	256	5.848408e-04	8.487701e-05	3.504753e-05
65536	24	512	5.910397e-04	8.511543e-05	3.504753e-05
65536	24	1024	5.869865e-04	8.487701e-05	3.600121e-05
65536	25	64	5.788803e-04	8.487701e-05	3.504753e-05
65536	25	128	5.860329e-04	8.583069e-05	3.504753e-05
65536	25	256	5.960464e-04	8.487701e-05	3.504753e-05
65536	25	512	5.931854e-04	8.487701e-05	3.480911e-05
65536	25	1024	5.872250e-04	8.487701e-05	3.480911e-05
65536	26	64	5.919933e-04	8.487701e-05	3.385544e-05
65536	26	128	5.979538e-04	8.487701e-05	3.480911e-05
65536	26	256	6.029606e-04	8.511543e-05	3.504753e-05
65536	26	512	5.707741e-04	8.487701e-05	3.504753e-05
65536	26	1024	5.860329e-04	8.583069e-05	3.385544e-05
65536	27	64	5.869865e-04	8.511543e-05	3.480911e-05
65536	27	128	5.738735e-04	8.606911e-05	3.409386e-05
65536	27	256	5.948544e-04	8.487701e-05	3.385544e-05
65536	27	512	5.948544e-04	8.511543e-05	3.504753e-05
65536	27	1024	5.679131e-04	8.797646e-05	3.504753e-05
65536	28	64	5.638599e-04	8.702278e-05	3.480911e-05
65536	28	128	5.669594e-04	8.797646e-05	3.504753e-05
65536	28	256	5.609989e-04	8.702278e-05	3.504753e-05
65536	28	512	5.581379e-04	8.702278e-05	3.409386e-05
65536	28	1024	5.660057e-04	8.797646e-05	3.504753e-05
65536	29	64	5.660057e-04	8.797646e-05	3.480911e-05
65536	29	128	5.650520e-04	8.702278e-05	3.504753e-05
65536	29	256	5.671978e-04	8.797646e-05	3.409386e-05
65536	29	512	5.660057e-04	8.797646e-05	3.504753e-05
65536	29	1024	5.710125e-04	8.797646e-05	3.504753e-05
65536	30	64	5.688667e-04	8.797646e-05	3.409386e-05
65536	30	128	5.650520e-04	8.702278e-05	3.385544e-05
65536	30	256	5.590916e-04	8.702278e-05	3.480911e-05
65536	30	512	5.648136e-04	8.702278e-05	3.409386e-05
65536	30	1024	5.609989e-04	8.797646e-05	3.480911e-05
65536	31	64	5.609989e-04	8.702278e-05	3.600121e-05
65536	31	128	5.600452e-04	8.797646e-05	3.480911e-05
65536	31	256	5.619526e-04	8.702278e-05	3.504753e-05
65536	31	512	5.648136e-04	8.797646e-05	3.504753e-05
65536	31	1024	5.710125e-04	8.797646e-05	3.504753e-05
65536	32	64	5.738735e-04	8.797646e-05	3.504753e-05
65536	32	128	5.700588e-04	8.678436e-05	3.504753e-05
65536	32	256	5.750656e-04	8.702278e-05	3.504753e-05
65536	32	512	5.700588e-04	8.797646e-05	3.480911e-05
65536	32	1024	5.688667e-04	8.797646e-05	3.409386e-05
65536	33	64	5.710125e-04	8.797646e-05	3.504753e-05
65536	33	128	5.700588e-04	8.797646e-05	3.504753e-05
65536	33	256	5.681515e-04	8.797646e-05	3.504753e-05
65536	33	512	5.681515e-04	8.797646e-05	3.480911e-05
65536	33	1024	5.719662e-04	8.797646e-05	3.385544e-05
65536	34	64	5.688667e-04	8.797646e-05	3.480911e-05
65536	34	128	5.679131e-04	8.797646e-05	3.504753e-05
65536	34	256	5.869865e-04	8.583069e-05	3.504753e-05
65536	34	512	5.919933e-04	8.511543e-05	3.480911e-05
65536	34	1024	5.791187e-04	8.487701e-05	3.504753e-05
65536	35	64	5.989075e-04	8.511543e-05	3.385544e-05
65536	35	128	5.788803e-04	8.511543e-05	3.504753e-05
